"ID","Date","Location","Tweet","Quoted Tweet Text",,,
"1325216640255094787","2020-11-07 23:20:43","North Carolina, USA","STOP ASKING SOCIETY TO EXTEND GRACE TO AN UNEDUCATED RACIST, MISOGYNISTIC, HOMOPHOBE, SOCIOPATHIC MEDIOCRE WHITE MAN WHO FAILED UPWARDS HIS ENTIRE LIFE &amp; FUCKED UP THIS COUNTRY. HE CAN ABSORB THIS SHIT IN A SHARED LYFT RIDE HOME. PEOPLE ARE STILL DYING OF COVID. FUCK HIS FEELINGS https://t.co/hjlEf2gJCC",".@AriFleischer is on Fox saying people should give the president days, if necessary, to absorb the emotional aspect of his loss before demanding a concession.",,,
"1325216640787738626","2020-11-07 23:20:43","New Orleans","@RafaRaffyRaf I am sure they are spreading COVID",,,,
"1325216640825520134","2020-11-07 23:20:43","United States of America ","You did such a good job pushing socialism Florida slid from purple to BRIGHT RED as LATINX feared it. Tennesseans that were supporting Biden in a very RED STATE jumped ship believing socialism propaganda from the progressives. 
BLAME?
Trump accepts no blame for COVID-19 deaths https://t.co/MrxN42jfiY","Kasich is just on an extended several-minute rant ripping socialism. 
As we reported, progressives are ready to push Biden immediately. They were anticipating this:
https://t.co/vb21WyeJdF",,,
"1325216641744048130","2020-11-07 23:20:43","Maryland","@Fiorella_im Covid ended on election night. You won't see it brought up as a major issue again. They will treat it as it always should have been, a novel virus with a 99.7%~ survival rate, that's comparable to a bad flu reason. It was used to attack Trump and destroy the economy needlessly.",,,,
"1325216641781800960","2020-11-07 23:20:43","Rio de Janeiro ","CNN doesn't sound alarm of COVID 'superspreaders' as thousands celebrate Biden win in the streets
https://t.co/XtQz49Zgw5",,,,
"1325216642297548803","2020-11-07 23:20:43","Canada","@KamalaHarris well done 👏 VEEP COVID 👏",,,,
"1325216642415124480","2020-11-07 23:20:43","España","If you think a negative test result means you don't have #Covid19, you could be wrong.
To protect our frontline, our patients, and our communities please practice the precautionary principle. #ProtectNurses https://t.co/RpzAUWTyb7",,,,
"1325216643346100224","2020-11-07 23:20:43","Portland, OR","I’m looking forward to taking care 
of myself again and not waking 
up and checking to see how 
dipshit has defaced our country. 
I might even try dating again. 
Oh, pandemic. Maybe 2022...
1325216643358715907,2020-11-07 23:20:43,""Columbus, OH","@kayleighmcenany @JoeBiden @kayleighmcenany dude stfu. You literally ignored this shit to the point that YOU got Covid. Pack your shit and see your way out",,,
"1325216643266473985","2020-11-07 23:20:43","Lexington, Ky","It doesn’t fit the agenda anymore https://t.co/ufBBj74AXO","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325216643606196230","2020-11-07 23:20:43","Nevada","Today, America celebrates.
Tomorrow, heck, we celebrate again.
On Monday, we need to get to work getting the pandemic under control, passing a second stimulus and healing our nation.
1325216644503793664,2020-11-07 23:20:44,Mount Albert Canada,""Today, America celebrates.
Tomorrow, heck, we celebrate again.
On Monday, we need to get to work getting the pandemic under control, passing a second stimulus and healing our nation.
1325216644977848322,2020-11-07 23:20:44,""Boston, MA","Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of women and minority voters who rejected his handling of the coronavirus pandemic and his divisive, bullying conduct in office https://t.co/7UfQfPTipQ",,,
"1325216645003042816","2020-11-07 23:20:44","Orlando, FL","It was honestly worth ***** not ***** of covid just to see him go down like this",,,,
"1325216644944306176","2020-11-07 23:20:44","Canada","Three months into the pandemic this was still not acceptable. 
Eight months in, at a home owned by the federal government? This is murder. https://t.co/3QHLHJJzf8","Absolutely brutal account from a Winnipeg paramedic about a call to #maplesPCH last night. Brutal. #dobetter. @CameronFriesen @BrianPallister #covid19MB #mbpoli https://t.co/dvnMqEgvdA",,,
"1325216645170819075","2020-11-07 23:20:44","Québec","No more Covid 🎉🎉🎉 https://t.co/Hi4F30aXu5","The crowd outside the White House celebrating Joe Biden’s projected victory is blaring YMCA — the song President Trump closed out his latest rallies with. https://t.co/UkrsBq8l5M",,,
"1325216645795602434","2020-11-07 23:20:44","United States","@IgorDanch Can I see my family over the holidays or will that be bad because of COVID?",,,,
"1325216646236147712","2020-11-07 23:20:44","Wuppertal, Nordrhein-Westfalen","BREAKING: The United States has so far reported over 130,000 new coronavirus cases, the highest daily figure anywhere in the world since the pandemic began.",,,,
"1325216646382891009","2020-11-07 23:20:44","United States","And just like that, the pandemic was over.",,,,
"1325216646773043200","2020-11-07 23:20:44","Marietta, GA","All them people celebrating o the street today. Shit finna be 250k by Thanksgiving https://t.co/ZfgjRgOBme","BREAKING: The United States has so far reported over 130,000 new coronavirus cases, the highest daily figure anywhere in the world since the pandemic began.",,,
"1325216648450617344","2020-11-07 23:20:44","Austin, TX","🤣 https://t.co/XfztayGLO6","Trump got the whole 2020 experience
Got covid, got fired, got evicted",,,
"1325216648807157764","2020-11-07 23:20:45","Pasadena, CA","to not have been touched by COVID, to still have money coming in, to still have my family members, to still be alive &amp; well!!! man count your blessings.",,,,
"1325216649075634176","2020-11-07 23:20:45","Moore, OK","@GoodAMLiberty There is no more covid they can all go f themselves",,,,
"1325216649406898177","2020-11-07 23:20:45","United States","So we still getting COVID relief after this?",,,,
"1325216649817935873","2020-11-07 23:20:45","Phoenix, AZ","I am seeing punditry that COVID is what took him out of office.  I'd like to think that there were few *more* issues that decent people had with him.",,,,
"1325216649935544320","2020-11-07 23:20:45","Chattanooga, TN","Please stop with the “empathize with trump followers” nonsense. Trump is not a normal political opponent. He is a white nationalist who ignored a pandemic, refused to do the job of president, instead entrusting that work to his political staff.",,,,
"1325216650254168065","2020-11-07 23:20:45","NYC ","@Breaking911 I guess we no longer have to worry about covid then?",,,,
"1325216650682109953","2020-11-07 23:20:45",32224,"People in my feeds are drinking champagne like it's a COVID vaccine right now.",,,,
"1325216650786992129","2020-11-07 23:20:45","South East England","Guys, the same people who booked the wrong Four Seasons are running our response to covid.",,,,
"1325216651156008960","2020-11-07 23:20:45","Aldergrove, BC","Proud of BC for taking some strong steps to tamp down COVID again before it gets out of control.",,,,
"1325217338740805633","2020-11-07 23:23:29","West Virginia, USA","We did it guys! Joe Biden cured coronavirus! https://t.co/1vv5zA9GHb","Your kids had to go to school on their computers for a year and your grandfather had to die alone and your neighborhood bar had to go bankrupt because of covid but this is perfectly okay 
https://t.co/sVVAniymdf",,,
"1325217338979979265","2020-11-07 23:23:29","South, USA","@nypost Suddenly Democrats are no longer afraid of Covid.",,,,
"1325217339089035266","2020-11-07 23:23:29","Kitchener, Ontario, Canada","Let the history books note: the dildo shop next to the Trump campaign’s presser had better COVID protocols than the Trump White House. https://t.co/tR4jij9iem",,,,
"1325217339613343745","2020-11-07 23:23:29","Pound Town","Celebrating in DC?
A reminder that DC is still 47% Black and our community continues to be disproportionately contracting and dying from COVID. 
1325217339734831104,2020-11-07 23:23:29,""Auckland, New Zealand","It was not Covid, therefore the news went almost unnoticed: Japan will release over a million tons of radioactive water from the Fukushima nuclear power plant into the sea. The catastrophic incident in Fukushima was triggered by the Tsunami that struck the northeastern coast of - https://t.co/1OD504GcDr","Fukushima, the Nuclear Pandemic Spreads 
...https://t.co/9CwwTgZZo1 via @grtvnews",,
"1325217339952992259","2020-11-07 23:23:29","Cedar Rapids, Iowa","Meanwhile, in Iowa https://t.co/rzq0MUKAQt","Iowa nearing 1,000 in the hospital - by far the highest amount since the pandemic began.
Gov. Kim Reynolds and hospital leaders this week cautioned that this trend is unsustainable, though Reynolds didn’t announce any new issue mitigation efforts. https://t.co/ND1Xds9Xl1",,,
"1325217340561129475","2020-11-07 23:23:29","USA","@FoxNews LOL, cmon Fox News Biden sympathizer , don’t you know COVID-19 is over now.  Better join CNN and the other complicit media and get with the program. 😂",,,,
"1325217340766760960","2020-11-07 23:23:30","Austin, TX","The GA Senate election becomes the next most important election of our lifetimes. Healthcare for hundreds of millions with pre-existing conditions, a covid relief bill, criminal justice reform, a restored Voting Rights Act, DACA and women's &amp; LGBTQ basic rights on the line. https://t.co/9cuDlh0Zfm","Now, let’s win the #Senate in January by supporting @Ossoff and @ReverendWarnock! We can make history! https://t.co/0FigEFDXSq",,,
"1325217341777600513","2020-11-07 23:23:30","brooklyn, ny","@jilnotjill I felt like going through Covid earlier this year really made this moment even more special as a city.",,,,
"1325217341844623365","2020-11-07 23:23:30","Florida, USA","1.) Close society
2.) Used Covid as justification to change US election customs
3.) Celebrate an early call of victory by defying their own Covid rules
This was always a coup. Democrats don’t believe anything they say.",,,,
"1325217342608076801","2020-11-07 23:23:30","Woodbury, MN","Check this: Apparently most deaths during the 1918 Spanish Flu pandemic were caused by secondary bacterial infection. And strangely enough Anthony Fauci knew this all along. And what do you think could have caused this bacterial pneumonia? 
https://t.co/ajcF3XGWVp https://t.co/adyaa13lAp",,,,
"1325217341957877760","2020-11-07 23:23:30","Accra, Ghana","BREAKING: The United States has so far reported over 130,000 new coronavirus cases, the highest daily figure anywhere in the world since the pandemic began.",,,,
"1325217342784110592","2020-11-07 23:23:30","Australia","9 days of 0 cases and deaths 
Donald Trump is gone. 
Uni is done. 
Life is good. 2020 has begun its redemption arc. https://t.co/lBWpaj1aWd","Yesterday there were 0 new cases &amp; no lost lives reported. The 14 day average is 0.4, there are 2 cases with unknown source. As we head to COVID normal, there will soon be changes to the data reported in this tweet. 
More: https://t.co/pcll7yB2RZ
1325217342977155072,2020-11-07 23:23:30,""Texas, USA","Overheard: Hey @realDonaldTrump! Now you have had the full 2020 experience. You got the ‘Rona and you lost your job. Congrats!",,
"1325217343195107328","2020-11-07 23:23:30","Arizona, USA","🤣🤣🤣🤣 https://t.co/P4wZxd4qb8","Let the history books note: the dildo shop next to the Trump campaign’s presser had better COVID protocols than the Trump White House. https://t.co/tR4jij9iem",,,
"1325217343279034368","2020-11-07 23:23:30","Los Angeles, CA","Biden will “fix” Covid by changing the testing, hospitalization and death standards.  
Here’s how.",,,,
"1325217344038207488","2020-11-07 23:23:30","Arizona","Yes because who doesn’t love a nazi loving Jewish man who enjoys separating children from parents? There’s a noble cause to prioritize as the U.S. continues a massive escalation of Covid cases. https://t.co/e4FQ0qnilA","@kayleighmcenany @jaketapper Really Kayleigh this is what’s on your mind today? Fighting Stephen Miller’s battles!",,,
"1325217345044766720","2020-11-07 23:23:31","Denver, CO","981 hospitalized in CO as of today w/COVID. 
Up 45 from yesterday. 
Daily positivity above 11%. 
More than 3k new cases.  Again. 
Uncontrolled spread still taking place in Colorado.  
Don’t be stupid.  
1325217345938345984,2020-11-07 23:23:31,""Hattiesburg, MS","Racism and COVID are magically over",,,
"1325217346017918976","2020-11-07 23:23:31","Edmonton, Alberta","@JayIsPainting Same. I didn't know anyone and now suddenly I know 4. These aren't people ""once removed"" (friends of friends), they are people I know personally. I feel like COVID is circling the house and some of us just aren't looking out the window.",,,,
"1325217346143854593","2020-11-07 23:23:31","Richmond, VA","Man a @YG concert would go crazy right now if it wasn’t for Covid",,,,
"1325217347226001414","2020-11-07 23:23:31","Guilderland, NY","Supervisor Barber's Coronavirus (COVID-19) Two-Hundred &amp; Forty-Third Update (Saturday, November 7, 2020) https://t.co/jdhUsEnYEB",,,,
"1325217347070816256","2020-11-07 23:23:31","Red Bank, NJ","I’m not sure what this trying to convey—I think the NJ hospitals and ICUs more full with COVID-19 than they were 10 days ago...more people getting tested because of increasing exposure?? not out of woods, pls encourage all to do part to keep us safe https://t.co/hEvRT9Y8Ce","Here's the updated explainer of the terms used by @NJDeptofHealth along with their case &amp; death accounting procedures. Save it, share it, use it. It's helpful to know what @GovMurphy is talking about...and what it means...when watching his briefings. https://t.co/C3Rj6x4FYu",,,
"1325217347506999296","2020-11-07 23:23:31","United States","Fox News acting all woke and shit. F off https://t.co/Evr9JREkWL","CNN doesn't sound alarm of COVID 'superspreaders' as thousands celebrate Biden win in the streets
https://t.co/XtQz49Zgw5",,,
"1325217348173910017","2020-11-07 23:23:31","Columbus, OH",".@realDonaldTrump got the full 2020 experience- he contracted COVID, lost his job, and is about to be evicted. https://t.co/DUZGJEYIt4","@realDonaldTrump got the full 2020 experience- he contracted COVID, lost his job, and is about to be evicted.",,,
"1325217349310427137","2020-11-07 23:23:32","California","Good thing Covid knows political affiliation. Otherwise, this would be reported on by the media as a superspreader event and that hasn’t happened. https://t.co/rOSdhwpX2J","I guess we all could have voted in person. https://t.co/CPRCJoJ4bu",,,
"1325217349390245888","2020-11-07 23:23:32","Thornaby, UK","Middlesbrough's Covid cases total passes 4k after big Teesside rise
https://t.co/NsNKdE8uxm",,,,
"1325217349549518849","2020-11-07 23:23:32","Singapore","Remember that time Trump got a larger percentage of minority voters than any republican candidate since 1960? https://t.co/ZDTIR7p0BW","Joe Biden was elected the nation’s 46th president Saturday in a repudiation of President Trump powered by legions of women and minority voters who rejected his handling of the coronavirus pandemic and his divisive, bullying conduct in office https://t.co/7UfQfPTipQ",,,
"1325217349637693440","2020-11-07 23:23:32","New Orleans, LA","Party people get y'all behinds out of the streets...COVID still here...we don't need any more super spreader events #Election2020",,,,
"1325217349843218432","2020-11-07 23:23:32","Halifax, Nova Scotia","Trump got the whole 2020 experience
Got covid, got fired, got evicted",,,,
"1325217350073737216","2020-11-07 23:23:32","PHOENIX ARIZONA","Let’s just do what they do. Why don’t you start writing down license plate if you’re in DC. And we will follow them to states where the Covid rate goes up in 7 to 14 days. https://t.co/EUlEraCP92","CNN doesn't sound alarm of COVID 'superspreaders' as thousands celebrate Biden win in the streets
https://t.co/XtQz49Zgw5",,,
"1325217351256608768","2020-11-07 23:23:32","Simi Valley, CA","Doctors say they’re ‘hopeful’ Biden will handle the pandemic better, but ‘disappointed’ that he didn’t win by a landslide https://t.co/cFU234msGj",,,,
"1325217351294390274","2020-11-07 23:23:32","Pennsylvania, USA","@WilkowMajority I guess COVID is over",,,,
"1325217351286091778","2020-11-07 23:23:32","Pensacola, FL","They’re doing it very much on purpose. https://t.co/eR1SivbHVL","Also, journalists are doing a serious disservice to the public by responding with ""masks"" to justify large crowds.
Masks are not a cure for COVID-19. They reduce the spread, but much less so in a large non-distanced crowd where people are screaming/chanting.",,,
"1325217351327944705","2020-11-07 23:23:32","Ocean Bluff, MA","For those not paying attention the Covid numbers are off the charts. Texas over a million. Death toll increasing. 126,000 new cases in country yesterday. Wonder what Trump will say once election over?",,,,
"1325217351705358336","2020-11-07 23:23:32","Oakland, CA","Please stop with the “empathize with trump followers” nonsense. Trump is not a normal political opponent. He is a white nationalist who ignored a pandemic, refused to do the job of president, instead entrusting that work to his political staff.",,,,
"1325217351902564352","2020-11-07 23:23:32","Brooklyn, NY","If this is ok because people are masked, why isn’t it ok to have fans in masks in stadiums this fall? https://t.co/sU09BNWSep","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325217352183656448","2020-11-07 23:23:32","West Michigan","1600 Covid Avenue. Cleaned up. Needs a few hepa filters and a few days with windows open but gone.",,,,
"1325217352540184576","2020-11-07 23:23:32","Charlottesville, VA","@GeraldKutney He didn't have covid",,,,
"1325217352582094850","2020-11-07 23:23:32","Boston, MA","Watching this makes me smile but also makes me worried, given the total lack of social distancing on display. The election has come and gone. But Covid is still here and continues to ravage this country. https://t.co/HnrHjUK15x","Party in the USA is playing now. I feel like that explains the mood here pretty well https://t.co/C3qgUoltjz",,,
"1325217353043423235","2020-11-07 23:23:32","Dubai, United Arab Emirates","Every american who voted with mail to avoid COVID is now celebrating Biden win in the streets with the crowd without any social distance 😀",,,,
"1325217353441767424","2020-11-07 23:23:33","bay area, ca","Trump got the full covid experience!!!!! Tested positive, out of work and evicted 😍😍😍😍",,,,
"1325217353521573894","2020-11-07 23:23:33","Canada","@egheitasean @DonaldJTrumpJr So when Biden is inaugurated people will suddenly stop dying of covid?",,,,
"1325218847876665347","2020-11-07 23:29:29","St. Jacobs, Ontario, Canada","https://t.co/cZTBzG8rGC
Swiss Cardiologist Was ARRESTED For Disagreeing With Covid-19 Lockdown and Exposing Flawed PCR Test!",,,,
"1325218847872348160","2020-11-07 23:29:29","Santa Fe, NM","Celebrate. Safely. https://t.co/Q6FlSycVcD","If you are on the streets today to celebrate or protest, please please please #MaskUp .
The pandemic doesn't care about your politics. I don't want to spend another shift in an ICU writing about a spike in cases stemming from today.
Be safe, everyone.",,,
"1325218847801167873","2020-11-07 23:29:29","Fairfield, IL","@aaronhancock14 @JBPritzker why’s this ok in the state next to us but @ihsa can’t play at all? #plandemic",,,,
"1325218848031830022","2020-11-07 23:29:29","Los Angeles, CA","Antigay Rep. Matt Gaetz, who mocked COVID-19, just tested positive for coronavirus - https://t.co/qqHAb5nsrZ https://t.co/SHPSRfLFm2",,,,
"1325218848266616832","2020-11-07 23:29:29","Fiji","Onward. Already moving. #WomensMarch2020 https://t.co/mXVtVqm2Bp","""This country would be nothing without healthcare workers, without supermarket workers, without teachers.""
""We workers are the ones who have the power to change things. Now that Trump is out, we demand housing, we demand jobs, we demand a plan for this pandemic!"" https://t.co/6ZM1REnBED",,,
"1325218848396677120","2020-11-07 23:29:29","USA","Among the jaw-dropping details in the Post’s campaign post-mortem: Trump personally raised the idea of deploying racist birtherism attacks against Kamala Harris and most aides stayed silent https://t.co/Ab6wNj4ijX https://t.co/PNBEbHkLbD",,,,
"1325218848363085824","2020-11-07 23:29:29","Colorado, USA","@Rando_reborn Hey. Maybe you’ve seen my posts but I have also lost almost 10 friends to suicide and OD since lockdowns happened. No one to covid. I stand with you friend.",,,,
"1325218849868951553","2020-11-07 23:29:29","London | New York","Look at the thousands in front of the White House inches apart without masks!!! hallelujah!!! It’s a MIRACLE!!! NO MORE complaints about Trump rallies!! NO MORE COVID!!!! https://t.co/SVCop5I0Sp https://t.co/5EbOXzJbbX","Anyone notice that the Dems stopped talking about COVID?",,,
"1325218850326056962","2020-11-07 23:29:29","Long Island NY","@PlanetTyrus Wait what? What’s corona virus? Is that something inside a beer?",,,,
"1325218850585993217","2020-11-07 23:29:30","Santa Barbara, CA","Trump really got the full 2020 experience: COVID and unemployment",,,,
"1325218850539966470","2020-11-07 23:29:30","Frankfurt am Main, Deutschland","Queen Elizabeth Wears a Face Mask for First Time Since Coronavirus Pandemic at Remembrance Day Event​ https://t.co/yPZ67dsWZy",,,,
"1325218850573574144","2020-11-07 23:29:30","Pittsburgh, PA","@kakape @Laurie_Garrett Here in America too. I'm slowly able to breathe. Crying off &amp; on. So freakin' stressed for years. 
After a weekend off to celebrate time to look to Ga. to try &amp; give Biden a Senate win to fight COVID effectively. Sadly we're worst in the World. I am afraid Rona just gearing up. https://t.co/hZKL0QHElC",,,,
"1325218850212810753","2020-11-07 23:29:29","Lubbock, Texas","Y'know, this country hasn't got a lot of folks who aren't, when the moment comes to them, heroes. Poll workers. Pilots. First responders. Nurses. Doctors. Teachers. We should celebrate ALL our Heroes. https://t.co/BBMzhWrUHa https://t.co/BhYUTfc5Ao","Poll workers this week have endured the dual threats of COVID-19 and potential violence as they've scrambled to tabulate votes and report results. https://t.co/36sK1vbiOx",,,
"1325218851034968067","2020-11-07 23:29:30","Richmond, VA","how are u gonna talk about how biden is gonna save us from the pandemic and then go to a big biden win party with thousands of people just dancing in the street during a major covid spike?? some of y’all really are brain dead i swear",,,,
"1325218851261386753","2020-11-07 23:29:30","Indiana, USA","Let the history books note: the dildo shop next to the Trump campaign’s presser had better COVID protocols than the Trump White House. https://t.co/tR4jij9iem",,,,
"1325218851525697537","2020-11-07 23:29:30","United States","If this can happen, then you can have as large of a group at your home and church as you would like during the holidays... screw the state mandates. https://t.co/0qUqgGNUSC","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325218851433406465","2020-11-07 23:29:30","Ooltewah ","If this is ok because people are masked, why isn’t it ok to have fans in masks in stadiums this fall? https://t.co/sU09BNWSep","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325218851840266240","2020-11-07 23:29:30","New york, NY","Be safe y’all. On the covid front and the racist backlash front.",,,,
"1325218852083544065","2020-11-07 23:29:30","TN","Trump has surpassed the total number of popular votes Barack Obama received during his landslide 2008 election.
Trump has received the second-highest number of votes in election history.
Despite 4 years of media panic, riots, and a pandemic.
Incredible, really.",,,,
"1325218852263890944","2020-11-07 23:29:30","Mansfield, TX","How the characters of Victorious would react to current events : the election, COVID, and racism https://t.co/zbyAlEu2pV",,,,
"1325218852347711492","2020-11-07 23:29:30","കേരളം","For 75M children/youth impacted by armed conflicts, forced displacement &amp; natural disasters, #Covid19 pandemic exacerbates risks of abuse, neglect, exploitation &amp; violence. 
Please RT if you agree: #EducationCannotWait for any child! 
@UNGEI @EduCannotWait @YasmineSherif1 @UN https://t.co/Lg0E1xHC3n",,,,
"1325218852377141249","2020-11-07 23:29:30","Merritt Island, FL","two things....
1. trump technically is still the president till january..... so please don’t act like there still isn’t some fuck shit he could do
2. there is still a pandemic and cases are still skyrocketing.... so please celebrate biden winning safely and STOP PARTYING",,,,
"1325218852616089602","2020-11-07 23:29:30","Malaysia","This #Election2020 saw record turnout. Joe Biden’s popular vote is the highest in the history of the US.
Millions of American voters voted via postal ballots, because of Covid-19.
We really need to reform our election laws to allow people to vote via mail.",,,,
"1325218852532350981","2020-11-07 23:29:30","Oconomowoc, WI","It’s a miracle... just like that corona is over. 🙄 https://t.co/4OjgfvRvlR","Indoor concerts may be made safe from coronavirus spread, new study finds https://t.co/lXCXvh3wzp https://t.co/AhtTjl77f4",,,
"1325218853278855168","2020-11-07 23:29:30","Hamilton Square, NJ","@kayleighmcenany @JoeBiden @PressSec ..NOW ..ALL OF THE SUDDEN..You’re worried about COVID SPREAD??!! You’re irrelevant now..go sit down Bobblehead Barbie.",,,,
"1325218853987770374","2020-11-07 23:29:30","Potterville, MI","What does the LEFT do in the face of controversy? They pretend the problem doesn't exist, distract, and censor. I often think about #Uranium1 (Russia Collusion), but perhaps the more obvious act is to -&gt;
⚔️ #WatchTheWater(mark). #TrapSet
Plandemic much? What was the point? https://t.co/IIYkdSrzz4",,,,
"1325218854612561921","2020-11-07 23:29:30","east vegas","COVID-19 looking at all these crowds https://t.co/kze3yc5V4O",,,,
"1325218854520451072","2020-11-07 23:29:30","Damaturu, Nigeria","Watching this makes me smile but also makes me worried, given the total lack of social distancing on display. The election has come and gone. But Covid is still here and continues to ravage this country. https://t.co/HnrHjUK15x","Party in the USA is playing now. I feel like that explains the mood here pretty well https://t.co/C3qgUoltjz",,,
"1325218854491000833","2020-11-07 23:29:30","Lagos | Glasgow","If this is ok because people are masked, why isn’t it ok to have fans in masks in stadiums this fall? https://t.co/sU09BNWSep","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325218854805639168","2020-11-07 23:29:31","Tiverton, RI","Let the history books note: the dildo shop next to the Trump campaign’s presser had better COVID protocols than the Trump White House. https://t.co/tR4jij9iem",,,,
"1325218854860099585","2020-11-07 23:29:31","Mineral Wells, TX","Covid doesn’t care who won the election and is definitely not taking a day off, so please wear your face masks.",,,,
"1325218855350886404","2020-11-07 23:29:31","New York","Despite some of the highest Covid-19 death rates in America, Navajo Nation increased their turnout and went 97% for Biden...yes, 97%...
We owe them a debt of gratitude in helping to flip Arizona.",,,,
"1325218855359221760","2020-11-07 23:29:31","Massachusetts, USA","@lisachristinect No worries our buddy Baker will punish them oops US
Hell maybe even tell us covid went down",,,,
"1325218855954882560","2020-11-07 23:29:31","Manhattan, NY","Your kids had to go to school on their computers for a year and your grandfather had to die alone and your neighborhood bar had to go bankrupt because of covid but this is perfectly okay 
https://t.co/sVVAniymdf",,,,
"1325218856097488904","2020-11-07 23:29:31","USA","@marcorubio They are wearing masks, dipshit. When did you start caring about COVID?",,,,
"1325218856026173444","2020-11-07 23:29:31","Michigan","Biden supporters flood streets over reported Biden victory — but media called Trump rallies 'super spreader' events https://t.co/nKcNv7xEIE",,,,
"1325218856466575360","2020-11-07 23:29:31","St. Louis, Missouri, USA","This isn’t about the pandemic being “over” now. It is and always has been about selective and political enforcement of arbitrary rules.
If Trump held a rally tomorrow, libs would be outraged at the “dangerous super spreader event.”",,,,
"1325218856969842690","2020-11-07 23:29:31","Minnesota, USA","1.) Close society
2.) Used Covid as justification to change US election customs
3.) Celebrate an early call of victory by defying their own Covid rules
This was always a coup. Democrats don’t believe anything they say.",,,,
"1325218857322078208","2020-11-07 23:29:31","Omaha, NE","Don't be shy. Score a job like ""Laboratory Technician - Covid Project"" at Kelly Services by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #KellyJobs #KellyServices",,,,
"1325218857380884483","2020-11-07 23:29:31","Overland Park, KS","CNN doesn't sound alarm of COVID 'superspreaders' as thousands celebrate Biden win in the streets
https://t.co/XtQz49Zgw5",,,,
"1325218857708089344","2020-11-07 23:29:31","Langley Falls, VA","Never an AC130 on loiter when you need one. https://t.co/lduQIsbGbl","Pandemic over?
 https://t.co/plwEqxhhKt",,,
"1325218858110742529","2020-11-07 23:29:31","Bangor Co.Down","Coronavirus: Food bank demand during Covid-19 'concerning' via ⁦@aligordonx⁩ ⁦@BBCNewsNI⁩  https://t.co/xamPTkEY4U",,,,
"1325218858207207426","2020-11-07 23:29:31","Chicago and Northwest Indiana","In an election defined by a collapsing economy and a global pandemic that has killed nearly a quarter-million Americans, Biden offered himself as a steady hand to steer the ship of state through tumultuous seas, made choppier in part by Trump’s own chaotic and combative…",,,,
"1325218859054460931","2020-11-07 23:29:32","Chicago and Northwest Indiana","…approach to the nation’s highest office and the virus that spiked across the nation in the weeks leading up to Election Day. More than half of all voters said they thought Biden would be better able to handle the coronavirus pandemic.",,,,
"1325218859780104193","2020-11-07 23:29:32","Alabama, USA","5 days ago public gatherings were the greatest cause of death in the history of the USA according to every troll on social media.
Biden team knew the fix was in.
They should hope that the courts shut down their scam. https://t.co/2ZtUBHCppd","@LouDobbs @PlaysTrumpCard @realDonaldTrump They’ve been trying to explain the lack of crowds or enthusiasm on Covid. The fix has been in with the mail In ballots.",,,
"1325218860031741952","2020-11-07 23:29:32","State College, PA","Please, yes. https://t.co/smeER9sHeS","Joe Biden plans to name a 12-member task force to combat and contain the spread of the coronavirus on Monday, sources tell Axios. https://t.co/hASQuEymgb",,,
"1325218860270804992","2020-11-07 23:29:32","North Carolina","If you are on the streets today to celebrate or protest, please please please #MaskUp .
The pandemic doesn't care about your politics. I don't want to spend another shift in an ICU writing about a spike in cases stemming from today.
Be safe, everyone.",,,,
"1325218860476190720","2020-11-07 23:29:32","Farmington, NM","Today, there are 171 establishments on the Rapid Response COVID-19 Watchlist. There are also five new 14-day closures. Get all the latest at https://t.co/XrRpnINC1C. https://t.co/zY5qcU6Wre",,,,
"1325218860329394177","2020-11-07 23:29:32","Hollywood, CA","Doesn't look warm, doesn't look Covid-safe unless you keep the windows open, which... doesn't look warm. Hopefully not doing more harm than good here. https://t.co/if3fkk7krp","PLEASE SHARE: The #Hollywood Recreation Center (1122 Cole Ave, Los Angeles, CA 90038) is now open as a temporary #shelter this weekend to provide a warm, dry place for people experiencing #homelessness as the region faces the threat of heavy rains and low overnight temperatures. https://t.co/r07XPkPr7t",,,
"1325218860727988229","2020-11-07 23:29:32","Texas, USA","If you are on the streets today to celebrate or protest, please please please #MaskUp .
The pandemic doesn't care about your politics. I don't want to spend another shift in an ICU writing about a spike in cases stemming from today.
Be safe, everyone.",,,,
"1325218861210365956","2020-11-07 23:29:32","Nigeria","Funny how CNN has suddenly stopped its ""COVID-COVID-COVID!"" drumbeat, isn't it? They've even taken down their death toll tumbler. Arent we still in the middle of a supposed national health-care emergency, CNN? Don't you care anymore, CNN? What a bunch of phonies #CovidNewsNetwork",,,,
"1325218862523015168","2020-11-07 23:29:32","usa","@JennaEllisEsq Pandemic ? What pandemic ...joe Biden stole I mean won the election ...nothing to see here",,,,
